,time_scraped,quantity,main_category,name,amount,unit,price,price_p_unit,currency,id,brand,full_category,variant,channel
113,16/05/2023 23:30:10,72 GR | 45.69 €/KG,mercearia,Pastilhas Elásticas Spearmint,72 GR,KG,3.29,45.69,€,7636698,Trident,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
114,16/05/2023 23:30:10,200 GR | 5.45 €/KG,mercearia,Miolo de Amendoim Torrado,200 GR,KG,1.09,5.45,€,6998092,Continente,"Frutas e Legumes/Frutos Secos, Desidratados e Sementes/Frutos Secos",,col
115,16/05/2023 23:30:10,90 GR | 8.22 €/ KG,mercearia,"Saqueta de Fruta Maçã, Banana e Laranja +8M",90 GR, KG,0.74,8.22,€,7273637,Continente,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
116,16/05/2023 23:30:10,390 GR | 3.74 €/KG,mercearia,Tomate Pelado em Pedaços,390 GR,KG,1.46,3.74,€,5662517,Guloso,"Mercearia/Conservas/Tomate Polpa, Pelado e Seco",,col
117,16/05/2023 23:30:10,500 GR | 2.42 €/KG,mercearia,Massa Esparguete Tricolor,500 GR,KG,1.21,2.42,€,2910025,Milaneza,"Mercearia/Arroz, Massa e Farinha/Massa",,col
118,16/05/2023 23:30:10,90 GR | 8.22 €/KG,mercearia,"Saqueta de Fruta Maçã, Banana e Morango +8M",90 GR,KG,0.74,8.22,€,6206400,Nestlé,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
119,16/05/2023 23:30:10,410 GR (PESO ESCORRIDO 234 GR) | 4.23 €/KG,mercearia,Feijão Preto Cozido,410 GR,KG,0.99,4.23,€,2395874,Compal da Horta,Mercearia/Conservas/Feijão e Grão de Bico,,col
120,16/05/2023 23:30:23,780 GR (PESO ESCORRIDO 480 GR) | 1.65 €/KG,mercearia,Tomate Pelado,780 GR,KG,1.29,1.65,€,4387782,Continente,"Mercearia/Conservas/Tomate Polpa, Pelado e Seco",,col
121,16/05/2023 23:30:23,200 GR | 10.95 €/KG,mercearia,Miolo de Amêndoa com Pele,200 GR,KG,2.19,10.95,€,7029178,Continente,"Frutas e Legumes/Frutos Secos, Desidratados e Sementes",,col
122,16/05/2023 23:30:23,90 GR | 8.22 €/KG,mercearia,Saqueta de Fruta Maçã e Ananás +8M,90 GR,KG,0.74,8.22,€,7273627,Continente,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
123,16/05/2023 23:30:23,410 GR (PESO ESCORRIDO 234 GR) | 4.23 €/KG,mercearia,Feijão Manteiga Cozido,410 GR,KG,0.99,4.23,€,2003564,Compal da Horta,Mercearia/Conservas/Feijão e Grão de Bico,,col
124,16/05/2023 23:30:23,150 GR | 7.27 €/KG,mercearia,Bolachas com Pepitas de Chocolate,150 GR,KG,1.09,7.27,€,3872611,Continente,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas de Chocolate",,col
125,16/05/2023 23:30:23,350 GR (PESO ESCORRIDO 180 GR) | 9.11 €/KG,mercearia,Salsichas Cocktail Lata,350 GR,KG,1.64,9.11,€,2108568,Nobre,Mercearia/Conservas/Salsichas,,col
126,16/05/2023 23:30:23,72 GR | 45.69 €/KG,mercearia,Pastilhas Elásticas Peppermint,72 GR,KG,3.29,45.69,€,7636694,Trident,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
127,16/05/2023 23:30:23,90 GR | 11.00 €/KG,mercearia,Puré de Fruta 8 Frutos +3A,90 GR,KG,0.99,11.00,€,7214720,Um Bongo,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
128,16/05/2023 23:30:23,500 GR | 4.88 €/KG,mercearia,Massa Farfalle,500 GR,KG,2.44,4.88,€,4042147,Barilla,"Mercearia/Arroz, Massa e Farinha/Massa",,col
129,16/05/2023 23:30:23,410 GR (PESO ESCORRIDO 234 GR) | 4.23 €/KG,mercearia,Feijão Encarnado Cozido,410 GR,KG,0.99,4.23,€,2003577,Compal da Horta,Mercearia/Conservas/Feijão e Grão de Bico,,col
130,16/05/2023 23:30:23,390 GR | 1.77 €/KG,mercearia,Tomate Triturado,390 GR,KG,0.69,1.77,€,5411515,Continente,"Mercearia/Conservas/Tomate Polpa, Pelado e Seco",,col
131,16/05/2023 23:30:23,500 GR | 4.88 €/KG,mercearia,Massa Penne Rigate,500 GR,KG,2.44,4.88,€,2417128,Barilla,"Mercearia/Arroz, Massa e Farinha/Massa",,col
132,16/05/2023 23:30:23,845 GR (PESO ESCORRIDO 468 GR) | 4.23 €/KG,mercearia,Feijão Branco Cozido,845 GR,KG,1.99,4.23,€,2003566,Compal da Horta,Mercearia/Conservas/Feijão e Grão de Bico,,col
133,16/05/2023 23:30:23,2 LT | 6.79 €/LT,mercearia,Azeite Virgem Extra Sublime,2 LT,LT,13.57,6.79,€,7512148,Gallo,"Mercearia/Azeite, Óleo e Vinagre/Azeite",,col
134,16/05/2023 23:30:23,198 GR (6 UN) | 10.56 €/KG,mercearia,Bolachas Belgas Cobertas com Chocolate,198 GR,KG,2.09,10.56,€,5638662,Saborosa,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas de Manteiga",,col
135,16/05/2023 23:30:23,410 GR (PESO ESCORRIDO 234 GR) | 4.23 €/KG,mercearia,Feijão Branco Cozido,410 GR,KG,0.99,4.23,€,2003571,Compal da Horta,Mercearia/Conservas/Feijão e Grão de Bico,,col
136,16/05/2023 23:30:23,110 GR | 18.09 €/KG,mercearia,Patê com Caça,110 GR,KG,1.99,18.09,€,7631992,Continente Seleção,Mercearia/Conservas/Patês,,col
137,16/05/2023 23:30:23,1 KG | 1.49 €/KG,mercearia,Arroz Carolino,1 KG,KG,1.49,1.49,€,2203031,Caçarola,"Mercearia/Arroz, Massa e Farinha/Arroz",,col
138,16/05/2023 23:30:23,110 GR (PESO ESCORRIDO 77 GR) | 10.78 €/KG,mercearia,Atum ao Natural,110 GR,KG,0.83,10.78,€,7314143,Tritão,Mercearia/Conservas/Atum,,col
139,16/05/2023 23:30:23,90 GR | 8.22 €/KG,mercearia,"Saqueta de Fruta Banana, Morango e Quinoa +8M",90 GR,KG,0.74,8.22,€,7267760,Continente,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
140,16/05/2023 23:30:23,1 KG | 2.39 €/KG,mercearia,Arroz Basmati Extra Longo,1 KG,KG,2.39,2.39,€,3699133,Pato Real,"Mercearia/Arroz, Massa e Farinha/Arroz",,col
141,16/05/2023 23:30:23,170 GR | 15.82 €/KG,mercearia,Batata Frita Gourmet Original,170 GR,KG,2.69,15.82,€,7519437,Lays Gourmet,Mercearia/Snacks e Batatas Fritas/Batatas Fritas,,col
142,16/05/2023 23:30:23,85 GR | 12.82 €/UN,mercearia,Saqueta de Fruta Banana e Morango Frutapura +8M,85 GR,UN,1.09,12.82,€,7453436,Blédina,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
143,16/05/2023 23:30:23,350 GR (PESO ESCORRIDO 200 GR) | 8.45 €/KG,mercearia,Salsichas de Aves Lata 8 un,350 GR,KG,1.69,8.45,€,3850433,Nobre,Mercearia/Conservas/Salsichas,,col
144,16/05/2023 23:30:37,500 GR | 1.86 €/KG,mercearia,Massa Macarrão Riscado,500 GR,KG,0.93,1.86,€,2015465,Continente,"Mercearia/Arroz, Massa e Farinha/Massa",,col
145,16/05/2023 23:30:37,820 GR (PESO ESCORRIDO 520 GR) | 2.29 €/KG,mercearia,Feijão Preto Cozido,820 GR,KG,1.19,2.29,€,2859762,Continente,Mercearia/Conservas/Feijão e Grão de Bico,,col
146,16/05/2023 23:30:37,1 KG | 3.65 €/KG,mercearia,Cereais Pétalas de Chocolate Pack Poupança,1 KG,KG,3.65,3.65,€,7082810,Continente,Mercearia/Cereais e Barras/Cereais Infantis e Juvenis,,col
147,16/05/2023 23:30:37,10 UN | 0.43 €/UN,mercearia,Cápsulas de Café Buondi Extreme Int 12,10 UN,UN,4.29,0.43,€,7407782,Buondi,"Mercearia/Café, Chá e Chocolate Solúvel/Café em Cápsulas",,col
148,16/05/2023 23:30:37,250 GR | 11.96 €/KG,mercearia,Puré de Batata sem Glúten,250 GR,KG,2.99,11.96,€,4905741,Maggi,"Mercearia/Arroz, Massa e Farinha/Puré",,col
149,16/05/2023 23:30:37,120 GR (3 UN) | 8.25 €/KG,mercearia,Bolachas Mini Dinossauros Cereais,120 GR,KG,0.99,8.25,€,4951641,Artiach,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas Infantis",,col
150,16/05/2023 23:30:37,750 GR | 3.72 €/KG,mercearia,Lagartos,750 GR,KG,2.79,3.72,€,6036897,Da Nossa Pastelaria,Padaria e Pastelaria/Pastelaria/Biscoitos,,col
151,16/05/2023 23:30:37,90 GR | 8.22 €/KG,mercearia,Saqueta de Frutos Multifrutos e Aveia +8M,90 GR,KG,0.74,8.22,€,7267776,Continente,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
152,16/05/2023 23:30:37,500 GR | 5.64 €/KG,mercearia,Massa Esparguete Integral,500 GR,KG,2.82,5.64,€,6748433,Barilla,"Mercearia/Arroz, Massa e Farinha/Massa",,col
153,16/05/2023 23:30:37,400 GR | 7.28 €/KG,mercearia,Massa Penne Rigate sem Glúten,400 GR,KG,2.91,7.28,€,5884008,Rummo,"Mercearia/Arroz, Massa e Farinha/Massa",,col
154,16/05/2023 23:30:37,75 CL | 6.12 €/LT,mercearia,Azeite Virgem Extra Essencial,75 CL,LT,4.59,6.12,€,6869201,Cinco Soldos,"Mercearia/Azeite, Óleo e Vinagre/Azeite",,col
155,16/05/2023 23:30:37,150 GR | 5.27 €/KG,mercearia,Bolachas Argolinhas com Cobertura Chocolate Branco,150 GR,KG,0.79,5.27,€,4558629,Continente,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas com Cobertura e Recheio",,col
156,16/05/2023 23:30:37,1 KG | 1.75 €/KG,mercearia,Flocos Aveia Finos Integral Pack Poupança,1 KG,KG,1.75,1.75,€,7246729,Continente Equilíbrio,Mercearia/Cereais e Barras/Flocos e Papas de Aveia,,col
157,16/05/2023 23:30:37,1 KG | 2.00 €/KG,mercearia,Arroz Integral Extra Longo,1 KG,KG,2.0,2.00,€,6580640,Caçarola,"Mercearia/Arroz, Massa e Farinha/Arroz",,col
158,16/05/2023 23:30:37,480 ML | 10.19 €/LT,mercearia,Maionese em Vidro,480 ML,LT,4.89,10.19,€,5818193,Heinz,"Mercearia/Molhos, Temperos e Sal/Maionese, Ketchup e Mostarda",,col
159,16/05/2023 23:30:37,150 GR | 17.93 €/KG,mercearia,Batata Frita Forno Ondulada Original,150 GR,KG,2.69,17.93,€,4896095,Lays,Mercearia/Snacks e Batatas Fritas/Batatas Fritas,,col
160,16/05/2023 23:30:37,380 GR (PESO ESCORRIDO 250 GR) | 11.96 €/KG,mercearia,Salsichas Bockwurst Frasco 5 un sem Glúten,380 GR,KG,2.99,11.96,€,5508727,Continente,Mercearia/Conservas/Salsichas,,col
161,16/05/2023 23:30:37,250 GR (8 UN) | 10.60 €/KG,mercearia,Bolachas Cracker,250 GR,KG,2.65,10.60,€,4999431,Tuc,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas e Biscoitos Salgados",,col
162,16/05/2023 23:30:37,5 X 50 GR | 6.00 €/KG,mercearia,Gressinos Naturais,5 X,KG,1.5,6.00,€,6217948,Continente,"Padaria e Pastelaria/Padaria/Tostas, Gressinos e Croutons",,col
163,16/05/2023 23:30:37,120 GR (PESO ESCORRIDO 78 GR) | 34.87 €/KG,mercearia,Filete Atum em Azeite Biológico,120 GR,KG,2.72,34.87,€,5590144,Tenorio,Mercearia/Conservas/Atum,,col
164,16/05/2023 23:30:37,540 GR (PESO ESCORRIDO 400 GR) | 2.23 €/KG,mercearia,Feijão Frade Cozido,540 GR,KG,0.89,2.23,€,6592536,Continente,Mercearia/Conservas/Feijão e Grão de Bico,,col
165,16/05/2023 23:30:37,120 GR (PESO ESCORRIDO 78 GR) | 13.21 €/KG,mercearia,Atum Posta em Azeite,120 GR,KG,1.03,13.21,€,6818160,Bolina,Mercearia/Conservas/Atum,,col
166,16/05/2023 23:30:37,250 GR | 7.16 €/KG,mercearia,Café Moído Moagem Grossa,250 GR,KG,1.79,7.16,€,5752106,Continente,"Mercearia/Café, Chá e Chocolate Solúvel/Café Torrado",,col
167,16/05/2023 23:30:37,500 GR | 2.24 €/KG,mercearia,Massa Espirais Fusilli,500 GR,KG,1.12,2.24,€,2214127,Nacional,"Mercearia/Arroz, Massa e Farinha/Massa",,col
168,16/05/2023 23:30:55,1 KG | 1.59 €/KG,mercearia,Açúcar Amarelo,1 KG,KG,1.59,1.59,€,6661002,Continente,Mercearia/Açúcar e Sobremesas/Açúcar e Adoçante,,col
169,16/05/2023 23:30:55,500 GR (14 UN) | 3.78 €/KG,mercearia,Bolachas Crackers com Sal,500 GR,KG,1.89,3.78,€,4773653,Continente,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas e Biscoitos Salgados",,col
170,16/05/2023 23:30:55,375 GR | 6.11 €/KG,mercearia,Cereais Especial Silhueta com Chocolate Negro,375 GR,KG,2.29,6.11,€,4359160,Continente Equilíbrio,Mercearia/Cereais e Barras/Cereais Linha e Fibra,,col
171,16/05/2023 23:30:55,200 GR | 4.95 €/KG,mercearia,Miolo de Amendoim com Sal,200 GR,KG,0.99,4.95,€,6998057,Continente,"Frutas e Legumes/Frutos Secos, Desidratados e Sementes/Frutos Secos",,col
172,16/05/2023 23:30:55,820 GR (PESO ESCORRIDO 520 GR) | 4.60 €/KG,mercearia,Grão de Bico Cozido sem Glúten,820 GR,KG,2.39,4.60,€,2965860,Ferbar,Mercearia/Conservas/Feijão e Grão de Bico,,col
173,16/05/2023 23:30:55,290 GR (PESO ESCORRIDO 155 GR) | 7.68 €/KG,mercearia,Cogumelos Laminados sem Glúten,290 GR,KG,1.19,7.68,€,4080912,Compal da Horta,"Mercearia/Conservas/Cogumelos, Milho, Ervilhas",,col
174,16/05/2023 23:30:55,200 GR | 6.45 €/KG,mercearia,Batata Frita Ondulada,200 GR,KG,1.29,6.45,€,2005830,Continente,Mercearia/Snacks e Batatas Fritas/Batatas Fritas,,col
175,16/05/2023 23:30:55,90 GR | 8.22 €/KG,mercearia,Saqueta de Fruta Maçã e Pêssego +6M,90 GR,KG,0.74,8.22,€,6882336,Nestlé,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
176,16/05/2023 23:30:55,110 GR | 7.64 €/KG,mercearia,Saqueta de Fruta Tutti Frutti +12M,110 GR,KG,0.84,7.64,€,7319490,Nestlé,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
177,16/05/2023 23:30:55,385 GR (PESO ESCORRIDO 250 GR) | 10.12 €/KG,mercearia,Atum em Óleo de Girassol,385 GR,KG,2.53,10.12,€,7314137,Tritão,Mercearia/Conservas/Atum,,col
178,16/05/2023 23:30:55,350 GR (PESO ESCORRIDO 200 GR) | 8.45 €/KG,mercearia,Salsichas Frankfurt Originais Lata 8 un,350 GR,KG,1.69,8.45,€,2005211,Nobre,Mercearia/Conservas/Salsichas,,col
179,16/05/2023 23:30:55,170 GR | 7.94 €/KG,mercearia,Batata Frita Lisa Clássica,170 GR,KG,1.35,7.94,€,7078329,Continente,Mercearia/Snacks e Batatas Fritas/Batatas Fritas,,col
180,16/05/2023 23:30:55,120 GR (PESO ESCORRIDO 78 GR) | 19.23 €/KG,mercearia,Atum em Posta em Óleo de Girassol,120 GR,KG,1.5,19.23,€,2620246,Santa Catarina,Mercearia/Conservas/Atum,,col
181,16/05/2023 23:30:55,740 GR + 35% GRÁTIS | 7.82 €/KG,mercearia,Cereais Chocapic,740 GR,KG,5.79,7.82,€,6950837,Chocapic,Mercearia/Cereais e Barras/Cereais Infantis e Juvenis,,col
182,16/05/2023 23:30:55,845 GR (PESO ESCORRIDO 468 GR) | 4.25 €/KG,mercearia,Feijão Frade Cozido,845 GR,KG,1.99,4.25,€,2003580,Compal da Horta,Mercearia/Conservas/Feijão e Grão de Bico,,col
183,16/05/2023 23:30:55,540 GR (PESO ESCORRIDO 400 GR) | 2.23 €/KG,mercearia,Grão Bico Cozido sem Glúten,540 GR,KG,0.89,2.23,€,7466560,Continente,Mercearia/Conservas/Feijão e Grão de Bico,,col
184,16/05/2023 23:30:55,50 GR | 17.80 €/KG,mercearia,Bolachas Mini Marinheiras de Chia,50 GR,KG,0.89,17.80,€,6934229,Cem Porcento,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas e Biscoitos Salgados",,col
185,16/05/2023 23:30:55,430 GR (PESO ESCORRIDO 230 GR) | 10.39 €/KG,mercearia,Salsichas de Aves Hot Dog Frasco 4 un,430 GR,KG,2.39,10.39,€,5804651,Izidoro,Mercearia/Conservas/Salsichas,,col
186,16/05/2023 23:30:55,1 LT | 1.74 €/LT,mercearia,Óleo Alimentar Especial Fritura,1 LT,LT,1.74,1.74,€,5963038,Fula,"Mercearia/Azeite, Óleo e Vinagre/Óleo Alimentar",,col
187,16/05/2023 23:30:55,60 GR | 11.50 €/KG,mercearia,Alho Moído em Saqueta,60 GR,KG,0.69,11.50,€,6046632,Continente,"Mercearia/Molhos, Temperos e Sal/Especiarias e Ervas Aromáticas",,col
188,16/05/2023 23:30:55,500 GR (14 UN) | 3.78 €/KG,mercearia,Bolachas Crackers sem Sal na Superfície,500 GR,KG,1.89,3.78,€,4773581,Continente,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas e Biscoitos Salgados",,col
189,16/05/2023 23:30:55,"2,5 KG | 2.26 €/KG",mercearia,Arroz Basmati,"2,5 KG",KG,5.65,2.26,€,3040677,Caçarola,"Mercearia/Arroz, Massa e Farinha/Arroz",,col
190,16/05/2023 23:30:55,800 GR (4 UN) | 2.24 €/KG,mercearia,Bolachas Tostadas,800 GR,KG,1.79,2.24,€,7143964,Continente,"Mercearia/Bolachas, Biscoitos e Tostas/Maria, Torrada e Biscoitos",,col
191,16/05/2023 23:30:55,185 GR (6 UN) | 12.38 €/KG,mercearia,Bolachas Dinossauros,185 GR,KG,2.29,12.38,€,4276091,Artiach,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas Infantis",,col
192,16/05/2023 23:31:25,150 GR | 8.60 €/KG,mercearia,Bolachas Cobertas Chocolate de Leite,150 GR,KG,1.29,8.60,€,7371366,Continente,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas com Cobertura e Recheio",,col
193,16/05/2023 23:31:25,150 GR (PESO ESCORRIDO 85 GR) | 17.53 €/KG,mercearia,Filete de Cavala em Azeite,150 GR,KG,1.49,17.53,€,7400660,Continente,"Mercearia/Conservas/Sardinha, Cavala, Lulas",,col
194,16/05/2023 23:31:25,120 GR (PESO ESCORRIDO 85 GR) | 13.25 €/KG,mercearia,Filete Atum em Azeite,120 GR,KG,1.59,13.25,€,7515071,Continente,Mercearia/Conservas/Atum,,col
195,16/05/2023 23:31:25,540 GR (PESO ESCORRIDO 400 GR) | 2.23 €/KG,mercearia,Feijão Encarnado Cozido,540 GR,KG,0.89,2.23,€,6592523,Continente,Mercearia/Conservas/Feijão e Grão de Bico,,col
196,16/05/2023 23:31:25,200 GR (PESO ESCORRIDO 130 GR) | 22.62 €/KG,mercearia,Atum Posta em Azeite,200 GR,KG,2.94,22.62,€,6605902,Bom Petisco,Mercearia/Conservas/Atum,,col
197,16/05/2023 23:31:25,1 KG | 1.99 €/KG,mercearia,Farinha de Trigo Fina com Fermento,1 KG,KG,1.99,1.99,€,2004428,Branca de Neve,"Mercearia/Arroz, Massa e Farinha/Farinha e Pão Ralado",,col
198,16/05/2023 23:31:25,390 GR (PESO ESCORRIDO 240 GR) | 2.28 €/KG,mercearia,Tomate Pelado,390 GR,KG,0.89,2.28,€,4387780,Continente,"Mercearia/Conservas/Tomate Polpa, Pelado e Seco",,col
199,16/05/2023 23:31:25,4 X 90 GR | 8.31 €/KG,mercearia,Conjunto de Saquetas de Fruta Maçã +3A,4 X,KG,2.99,8.31,€,6395109,GoGo squeeZ,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
200,16/05/2023 23:31:25,220 GR (5 UN) | 5.86 €/KG,mercearia,Bolachas Magic Dibus com Recheio de Chocolate,220 GR,KG,1.29,5.86,€,6956596,Gullón,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas Infantis",,col
201,16/05/2023 23:31:25,400 GR | 5.98 €/KG,mercearia,Tomate Triturado,400 GR,KG,2.39,5.98,€,4864270,Mutti,"Mercearia/Conservas/Tomate Polpa, Pelado e Seco",,col
202,16/05/2023 23:31:25,10 UN | 0.43 €/UN,mercearia,Cápsulas de Café Encorpado Int 9,10 UN,UN,4.29,0.43,€,7067810,Buondi,"Mercearia/Café, Chá e Chocolate Solúvel/Café em Cápsulas",,col
203,16/05/2023 23:31:25,126 GR (6 UN) | 10.32 €/KG,mercearia,Barras de Cereais Chocolate Negro e Amendoim,126 GR,KG,1.29,10.32,€,4402173,Continente,Mercearia/Cereais e Barras/Barras de Cereais,,col
204,16/05/2023 23:31:25,"23,8 GR | 49.58 €/KG",mercearia,Pastilhas Elásticas Morango,"23,8 GR",KG,1.19,49.58,€,6624414,Trident,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
205,16/05/2023 23:31:25,50 GR | 17.80 €/KG,mercearia,Bolachas Mini Marinheiras Naturais,50 GR,KG,0.89,17.80,€,6934233,Cem Porcento,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas e Biscoitos Salgados",,col
206,16/05/2023 23:31:25,500 GR | 2.04 €/KG,mercearia,Massa Fusilli Tricolor,500 GR,KG,1.02,2.04,€,5253942,Continente,"Mercearia/Arroz, Massa e Farinha/Massa",,col
207,16/05/2023 23:31:25,300 GR (12 UN) | 5.63 €/KG,mercearia,Bolachas Maria,300 GR,KG,1.69,5.63,€,3835004,Continente,"Mercearia/Bolachas, Biscoitos e Tostas/Maria, Torrada e Biscoitos",,col
208,16/05/2023 23:31:25,4 X 90 GR | 8.31 €/KG,mercearia,Conjunto de Saquetas de Fruta Maçã e Morango +3A,4 X,KG,2.99,8.31,€,6395158,GoGo squeeZ,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
209,16/05/2023 23:31:25,830 GR (PESO ESCORRIDO 520 GR) | 2.29 €/KG,mercearia,Feijão Manteiga Cozido,830 GR,KG,1.19,2.29,€,2859483,Continente,Mercearia/Conservas/Feijão e Grão de Bico,,col
210,16/05/2023 23:31:25,754 GR | 7.55 €/KG,mercearia,Maionese XXL Top Down,754 GR,KG,5.69,7.55,€,5585334,Calvé,"Mercearia/Molhos, Temperos e Sal/Maionese, Ketchup e Mostarda",,col
211,16/05/2023 23:31:25,130 GR | 6.08 €/KG,mercearia,Tortitas de Milho com Sal sem Glúten,130 GR,KG,0.79,6.08,€,5968600,Continente Equilíbrio,"Mercearia/Bolachas, Biscoitos e Tostas/Tortitas de Arroz e Milho",,col
212,16/05/2023 23:31:25,400 GR (4 UN) | 2.48 €/KG,mercearia,Gelatina Pronta Tangerina,400 GR,KG,0.99,2.48,€,6579727,Continente,Laticínios e Ovos/Sobremesas/Gelatinas,,col
213,16/05/2023 23:31:25,258 GR (6 UN) | 9.42 €/KG,mercearia,Bolachas Digestivas de Aveia,258 GR,KG,2.43,9.42,€,2533080,Vieira,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas Fibra e Sem Açúcar",,col
214,16/05/2023 23:31:25,110 GR | 7.64 €/KG,mercearia,Saqueta de Frutas Variadas +12M,110 GR,KG,0.84,7.64,€,7319491,Nestlé,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
215,16/05/2023 23:31:25,4 X 90 GR | 8.31 €/KG,mercearia,Conjunto de Saquetas de Fruta Maçã e Frutos Tropicais +3A,4 X,KG,2.99,8.31,€,6988911,GoGo squeeZ,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
216,16/05/2023 23:31:38,90 GR | 8.22 €/KG,mercearia,Saqueta de Fruta para Bebé 4 Frutas +4M,90 GR,KG,0.74,8.22,€,5359531,Nestlé,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
217,16/05/2023 23:31:38,830 GR (PESO ESCORRIDO 520 GR) | 2.29 €/KG,mercearia,Feijão Encarnado Cozido,830 GR,KG,1.19,2.29,€,2859501,Continente,Mercearia/Conservas/Feijão e Grão de Bico,,col
218,16/05/2023 23:31:38,900 GR | 6.99 €/KG,mercearia,Papa Infantil Farinha Láctea 40% Menos Açúcares +6M,900 GR,KG,6.29,6.99,€,7635924,Cerelac,Mercearia/Alimentação Infantil/Papas Infantis,,col
219,16/05/2023 23:31:38,540 GR (PESO ESCORRIDO 400 GR) | 2.23 €/KG,mercearia,Feijão Branco Cozido,540 GR,KG,0.89,2.23,€,2433628,Continente,Mercearia/Conservas/Feijão e Grão de Bico,,col
220,16/05/2023 23:31:38,1 KG | 1.89 €/KG,mercearia,Açúcar Areado Amarelo,1 KG,KG,1.89,1.89,€,2014578,Sidul,Mercearia/Açúcar e Sobremesas/Açúcar e Adoçante,,col
221,16/05/2023 23:31:38,80 GR | 18.62 €/KG,mercearia,Alho Moído em Saqueta,80 GR,KG,1.49,18.62,€,7626369,Margão,"Mercearia/Molhos, Temperos e Sal/Especiarias e Ervas Aromáticas",,col
222,16/05/2023 23:31:38,1 KG | 1.26 €/KG,mercearia,Arroz Agulha,1 KG,KG,1.26,1.26,€,2003658,Pato Real,"Mercearia/Arroz, Massa e Farinha/Arroz",,col
223,16/05/2023 23:31:38,1 KG | 1.21 €/KG,mercearia,Arroz Agulha Selecionado,1 KG,KG,1.21,1.21,€,4954132,Continente,"Mercearia/Arroz, Massa e Farinha/Arroz",,col
224,16/05/2023 23:31:38,350 GR | 5.34 €/KG,mercearia,Mini Tostas de Trigo,350 GR,KG,1.87,5.34,€,2595860,Continente,"Padaria e Pastelaria/Padaria/Tostas, Gressinos e Croutons",,col
225,16/05/2023 23:31:38,85 GR | 10.47 €/KG,mercearia,"Saqueta de Fruta Maçã, Pêssego e Abóbora +6M",85 GR,KG,0.89,10.47,€,7714046,Blédina,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
226,16/05/2023 23:31:38,90 GR | 8.22 €/KG,mercearia,"Saqueta de Fruta Maçã, Pera e Cenoura +8M",90 GR,KG,0.74,8.22,€,7267764,Continente,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
227,16/05/2023 23:31:38,500 GR | 3.00 €/KG,mercearia,Massa Cotovelinhos,500 GR,KG,1.5,3.00,€,2003316,Milaneza,"Mercearia/Arroz, Massa e Farinha/Massa",,col
228,16/05/2023 23:31:38,1 KG | 15.99 €/KG,mercearia,Café em Grão Torrado 5 Estrelas Lote Clássico Int 10,1 KG,KG,15.99,15.99,€,2061464,Sical,"Mercearia/Café, Chá e Chocolate Solúvel/Café Torrado",,col
229,16/05/2023 23:31:38,410 GR (PESO ESCORRIDO 260 GR) | 4.96 €/KG,mercearia,Feijão Frade Cozido,410 GR,KG,1.29,4.96,€,2965845,Ferbar,Mercearia/Conservas/Feijão e Grão de Bico,,col
230,16/05/2023 23:31:38,900 GR | 7.77 €/KG,mercearia,Papa Infantil Farinha Láctea +6M,900 GR,KG,6.99,7.77,€,7635921,Cerelac,Mercearia/Alimentação Infantil/Papas Infantis,,col
