Name,Quantity,Price,Time scraped
 Cogumelos Portobello Grandes Pingo Doce - Embalagem 0.22 Kg ," 220 G  | 8,59 €/KG
"," 1,89 € ",2023-05-12 14:10:06
 Cogumelos Portobello Pequenos Pingo Doce - Embalagem 0.3 Kg ," 300 G  | 6,30 €/KG
"," 1,89 € ",2023-05-12 14:10:06
 Endívia - Embalagem 0.4 Kg ," 400 G  | 7,48 €/KG
"," 2,99 € ",2023-05-12 14:10:06
 Cogumelos Brancos Gigantes Pingo Doce - Embalagem 0.25 Kg ," 250 G  | 7,56 €/KG
"," 1,89 € ",2023-05-12 14:10:06
 Cogumelos Brancos Laminados Pingo Doce - Embalagem 0.25 Kg ," 250 G  | 7,56 €/KG
"," 1,89 € ",2023-05-12 14:10:06
 Cogumelos Shiitake Pingo Doce - Embalagem 0.2 Kg ," 200 G  | 16,45 €/KG
"," 3,29 € ",2023-05-12 14:10:06
 Salada Aromática Vitacress ," 100 G  | 15,90 €/KG
"," 1,59 € ",2023-05-12 14:10:06
 Cogumelos Brancos Inteiros Pingo Doce - Embalagem 0.3 Kg ," 300 G  | 6,30 €/KG
"," 1,89 € ",2023-05-12 14:10:06
 Nabiças 4ª Gama Pingo Doce ," 150 G  | 8,60 €/KG
"," 1,29 € ",2023-05-12 14:10:06
 Agrião Baby Vitacress - Embalagem 0.125 Kg ," 125 G  | 14,32 €/KG
"," 1,79 € ",2023-05-12 14:10:06
 Banana Importada - Unidade  0.2 Kg ," 0,2 KG ~ 1 UN  | 1,21 €/KG
"," 1,21 €/Kg ",2023-05-12 14:10:06
 Maçã Gala Nacional - Embalagem 1.5 Kg ," 1.5 KG  | 1,56 €/KG
"," 2,34 € ",2023-05-12 14:10:06
 Nêspera - Embalagem 0.5 Kg ," 500 G  | 5,98 €/KG
"," 2,99 € ",2023-05-12 14:10:06
 Tomate Chucha Bio - Embalagem 0.5 Kg ," 500 G  | 4,68 €/KG
"," 2,34 € ",2023-05-12 14:10:06
 Maçã  Gala Nacional - Unidade 0.18 Kg ," 0,18 KG ~ 1 UN  | 1,87 €/KG
"," 1,87 €/Kg ",2023-05-12 14:10:06
 Abacaxi - Unidade 1.85 Kg ," 1,85 KG ~ 1 UN  | 1,29 €/KG
"," 1,29 €/Kg ",2023-05-12 14:10:06
 Kiwi - Embalagem 1 Kg ," 1 KG  | 2,39 €/KG
"," 2,39 € ",2023-05-12 14:10:06
 Couve Coração de Boi - Unidade 0.86 Kg ," 0,86 KG ~ 1 UN  | 1,19 €/KG
"," 1,19 €/Kg ",2023-05-12 14:10:06
 Morangos - Embalagem 0.5 Kg ," 500 G  | 4,98 €/KG
"," 2,49 € ",2023-05-12 14:10:06
 Alho Seco - Embalagem 0.5 Kg ," 500 G  | 4,98 €/KG
"," 2,49 € ",2023-05-12 14:10:06
 Salada Alentejana Pingo Doce - Embalagem 0.15 Kg ," 150 G  | 8,60 €/KG
"," 1,29 € ",2023-05-12 14:10:06
 Tomate Mini Alongado Pingo Doce - Embalagem 0.25 Kg ," 250 G  | 4,84 €/KG
"," 1,21 € ",2023-05-12 14:10:06
 Amoras - Embalagem 0.125 Kg ," 125 G  | 19,92 €/KG
"," 2,49 € ",2023-05-12 14:10:06
 Banana para Fritar - Unidade 0.24 Kg ," 0,24 KG ~ 1 UN  | 2,79 €/KG
"," 2,79 €/Kg  3,10 €/Kg ",2023-05-12 14:10:06
 Nabos sem Rama - Unidade 0.25 Kg ," 0,25 KG ~ 1 UN  | 2,25 €/KG
"," 2,25 €/Kg ",2023-05-12 14:10:06
 Alface Frisada Pingo Doce - Embalagem 0.43 Kg ," 0,43 KG ~ 1 UN  | 1,68 €/KG
"," 1,68 €/Kg ",2023-05-12 14:10:06
 Batata Doce - Unidade 0.4 Kg ," 0,4 KG ~ 1 UN  | 1,68 €/KG
"," 1,68 €/Kg ",2023-05-12 14:10:06
 Abóbora Pedaços - Unidade 0.7 Kg ," 0,7 KG ~ 1 UN  | 2,53 €/KG
"," 2,53 €/Kg ",2023-05-12 14:10:06
 Alho Francês Inteiro Pingo Doce - Embalagem 0.5 Kg ," 0,5 KG ~ 1 UN  | 2,82 €/KG
"," 2,82 €/Kg ",2023-05-12 14:10:06
 Alface Bio Pingo Doce - Embalagem 0.35 Kg ," 0,35 KG ~ 1 UN  | 3,57 €/KG
"," 3,57 €/Kg ",2023-05-12 14:10:06
 Melão Verde - Unidade 3.5 Kg ," 3,5 KG ~ 1 UN  | 1,87 €/KG
"," 1,87 €/Kg ",2023-05-12 14:10:06
 Tomate com Rama - Unidade 0.15 Kg ," 0,15 KG ~ 1 UN  | 2,25 €/KG
"," 2,25 €/Kg ",2023-05-12 14:10:06
 Tomate Mini Alongado - Unidade 0.2 Kg ," 0,2 KG ~ 1 UN  | 3,76 €/KG
"," 3,76 €/Kg ",2023-05-12 14:10:06
 Alface Roxa Bio Pingo Doce - Embalagem 0.26 Kg ," 0,26 KG ~ 1 UN  | 3,66 €/KG
"," 3,66 €/Kg ",2023-05-12 14:10:06
 Pêra Forelle 65+ - Unidade 0.3 Kg ," 0,3 KG ~ 1 UN  | 2,82 €/KG
"," 2,82 €/Kg ",2023-05-12 14:10:06
 Batata Conservação Vermelha - Unidade 0.21 Kg ," 0,21 KG ~ 1 UN  | 1,36 €/KG
"," 1,36 €/Kg ",2023-05-12 14:10:06
 Banana Bio - Embalagem 0.85 Kg ," 0,85 KG ~ 1 UN  | 1,68 €/KG
"," 1,68 €/Kg ",2023-05-12 14:10:06
 Batata Doce - Unidade 0.4 Kg ," 0,4 KG ~ 1 UN  | 1,68 €/KG
"," 1,68 €/Kg ",2023-05-12 14:10:06
 Batata Vermelha Conservação - Embalagem 4.5 Kg ," 4.5 KG  | 1,04 €/KG
"," 4,70 € ",2023-05-12 14:10:06
 Batata de Conservação Nacional - Embalagem 4.5 Kg ," 4.5 KG  | 1,04 €/KG
"," 4,70 € ",2023-05-12 14:10:06
 Funcho - Unidade 0.38 Kg ," 0,38 KG ~ 1 UN  | 4,99 €/KG
"," 4,99 €/Kg ",2023-05-12 14:10:06
 Favas - Unidade 0.5 Kg ," 0,5 KG ~ 1 UN  | 2,29 €/KG
"," 2,29 €/Kg ",2023-05-12 14:10:06
 Manga Maturada - Unidade 0.45 Kg ," 0,45 KG ~ 1 UN  | 2,99 €/KG
"," 2,99 €/Kg ",2023-05-12 14:10:06
 Romã Vermelha - Unidade 0.35 Kg ," 0,35 KG ~ 1 UN  | 3,99 €/KG
"," 3,99 €/Kg ",2023-05-12 14:10:06
 Granadilha - Unidade 0.1 Kg ," 0,1 KG ~ 1 UN  | 12,99 €/KG
"," 12,99 €/Kg  13,99 €/Kg ",2023-05-12 14:10:06
 Alho Seco Biológico Pingo Doce - Embalagem 0.2 Kg ," 200 G  | 6,45 €/KG
"," 1,29 €  1,59 € ",2023-05-12 14:10:06
 Meloa Galia - Unidade 1.2 Kg ," 1,2 KG ~ 1 UN  | 1,99 €/KG
"," 1,99 €/Kg  2,49 €/Kg ",2023-05-12 14:10:06
 Curgete - Unidade 0.36 Kg ," 0,36 KG ~ 1 UN  | 1,12 €/KG
"," 1,12 €/Kg  1,87 €/Kg ",2023-05-12 14:10:06
 Beringela - Unidade 0.38 Kg ," 0,38 KG ~ 1 UN  | 1,69 €/KG
"," 1,69 €/Kg  2,69 €/Kg ",2023-05-12 14:10:06
 Espargos Bio Pingo Doce - Embalagem 0.25 Kg ," 250 G  | 11,96 €/KG
"," 2,99 €  3,59 € ",2023-05-12 14:10:06
 Mamão Cal. 2/4 - Unidade 1.45 Kg ," 1,45 KG ~ 1 UN  | 3,89 €/KG
"," 3,89 €/Kg  4,59 €/Kg ",2023-05-12 14:10:06
 Papaia Avião Cal. 6/9 - Unidade 0.6 Kg ," 0,6 KG ~ 1 UN  | 3,89 €/KG
"," 3,89 €/Kg  4,59 €/Kg ",2023-05-12 14:10:06
 Melancia Preta - Unidade 5 Kg ," 5 KG ~ 1 UN  | 1,49 €/KG
"," 1,49 €/Kg  1,99 €/Kg ",2023-05-12 14:10:06
 Batata Conservação Vitacress ," 700 G  | 2,14 €/KG
"," 1,50 €  1,87 € ",2023-05-12 14:10:06
 Uva Branca sem Grainha - Unidade 8.5 Kg ," 0,85 KG ~ 1 UN  | 2,99 €/KG
"," 2,99 €/Kg  4,99 €/Kg ",2023-05-12 14:10:06
 Ananás Açores - Unidade 1.3 Kg ," 1,3 KG ~ 1 UN  | 9,99 €/KG
"," 9,99 €/Kg ",2023-05-12 14:10:06
 Salada Montanheira - Embalagem 0.3 Kg ," 300 G  | 4,63 €/KG
"," 1,39 € ",2023-05-12 14:10:06
 Funcho Bio - Embalagem 0.25 Kg ," 250 G  | 7,96 €/KG
"," 1,99 € ",2023-05-12 14:10:06
 Mandioca - Unidade 0.6 Kg ," 0,6 KG ~ 1 UN  | 3,99 €/KG
"," 3,99 €/Kg ",2023-05-12 14:10:06
 Meloa Cantaloupe - Unidade 1.1 Kg ," 1,1 KG ~ 1 UN  | 2,69 €/KG
"," 2,69 €/Kg ",2023-05-12 14:10:06
 Pitaya Amarela - Unidade 0.5 Kg ," 0,5 KG ~ 1 UN  | 14,99 €/KG
"," 14,99 €/Kg ",2023-05-12 14:10:06
 Pitaya Vermelha - Unidade 0.45 Kg ," 0,45 KG ~ 1 UN  | 14,99 €/KG
"," 14,99 €/Kg ",2023-05-12 14:10:06
 Mirtilo - Embalagem 0.5 Kg ," 500 G  | 8,98 €/KG
"," 4,49 €  6,49 € ",2023-05-12 14:10:06
 Melancia Alongada - Unidade 5 Kg ," 5 KG ~ 1 UN  | 1,49 €/KG
"," 1,49 €/Kg  1,99 €/Kg ",2023-05-12 14:10:06
 Cebola Nova - Unidade 0.25 Kg ," 0,25 KG ~ 1 UN  | 1,85 €/KG
"," 1,85 €/Kg  2,82 €/Kg ",2023-05-12 14:10:06
 Maçã Pinova Val Venosta Cal.75+ - Unidade 0.24 Kg ," 0,24 KG ~ 1 UN  | 1,78 €/KG
"," 1,78 €/Kg  2,16 €/Kg ",2023-05-12 14:10:06
 Uva Branca Honey Premium - Embalagem 0.4 Kg ," 400 G  | 6,73 €/KG
"," 2,69 € ",2023-05-12 14:10:06
 Pepino Mini - Embalagem 0.2 Kg ," 200 G  | 6,95 €/KG
"," 1,39 € ",2023-05-12 14:10:06
 Uva Preta Honey Premium - Embalagem 0.4 Kg ," 400 G  | 6,73 €/KG
"," 2,69 € ",2023-05-12 14:10:06
 Fisális - Embalagem 0.1 Kg ," 100 G  | 14,90 €/KG
"," 1,49 € ",2023-05-12 14:10:06
 Kiwi Sungold Zespri - Embalagem 0.4 Kg ," 400 G  | 9,98 €/KG
"," 3,99 € ",2023-05-12 14:10:06
 Coco Fresco Bio - Unidade 0.8 Kg ," 500 G  | 3,98 €/KG
"," 1,99 € ",2023-05-12 14:10:06
 Tamarindo - Embalagem 0.45 Kg ," 450 G  | 7,76 €/KG
"," 3,49 € ",2023-05-12 14:10:06
 Tomate - Embalagem 1 Kg ," 1 KG  | 1,87 €/KG
"," 1,87 € ",2023-05-12 14:10:06
 Tomate Alongado  - Unidade 0.14 Kg ," 0,14 KG ~ 1 UN  | 2,34 €/KG
"," 2,34 €/Kg ",2023-05-12 14:10:06
 Couve Roxa - Unidade 1.25 Kg ," 1,25 KG ~ 1 UN  | 1,49 €/KG
"," 1,49 €/Kg ",2023-05-12 14:10:06
 Manga Pronta a Comer - Unidade 0.42 Kg ," 0,42 KG ~ 1 UN  | 4,49 €/KG
"," 4,49 €/Kg ",2023-05-12 14:10:06
 Salada Iberia Pingo Doce - Embalagem 0.15 Kg ," 150 G  | 9,27 €/KG
"," 1,39 € ",2023-05-12 14:10:06
 Pêra Packam's 65+ - Unidade 0.2 Kg ," 0,2 KG ~ 1 UN  | 1,87 €/KG
"," 1,87 €/Kg ",2023-05-12 14:10:06
 Cebolinho Embalado ," 20 G  | 84,50 €/KG
"," 1,69 € ",2023-05-12 14:10:06
 Cebola Pingo Doce - Embalagem 1 Kg ," 1 KG  | 1,87 €/KG
"," 1,87 € ",2023-05-12 14:10:06
 Batata Selecionada para Fritar Pingo Doce - Embalagem 3 Kg ," 3 KG  | 1,13 €/KG
"," 3,38 € ",2023-05-12 14:10:06
 Gengibre - Unidade 0.15 Kg ," 0,15 KG ~ 1 UN  | 4,69 €/KG
"," 4,69 €/Kg ",2023-05-12 14:10:06
 Abacate Hass - Unidade 0.2 Kg ," 0,2 KG ~ 1 UN  | 4,89 €/KG
"," 4,89 €/Kg ",2023-05-12 14:10:06
 Inhame  - Unidade 0.13 Kg ," 0,13 KG ~ 1 UN  | 5,99 €/KG
"," 5,99 €/Kg ",2023-05-12 14:10:06
 Pêra Bio Pingo Doce - Embalagem 0.6 Kg ," 600 G  | 4,98 €/KG
"," 2,99 € ",2023-05-12 14:10:06
 Pepino Bio Pingo Doce - Embalagem 0.5 Kg ," 500 G  | 3,98 €/KG
"," 1,99 € ",2023-05-12 14:10:06
 Pêra Rocha do Oeste DOP - Unidade 0.18 Kg ," 0,18 KG ~ 1 UN  | 1,87 €/KG
"," 1,87 €/Kg ",2023-05-12 14:10:06
 Coco Seco - Unidade 0.43 Kg ," 0,43 KG ~ 1 UN  | 2,19 €/KG
"," 2,19 €/Kg ",2023-05-12 14:10:06
 Salada Gourmet Pingo Doce ," EMB. 175 G  | 7,94 €/KG
"," 1,39 € ",2023-05-12 14:10:06
 Alface Iceberg Pingo Doce ," EMB. 300 G  | 3,10 €/KG
"," 0,93 € ",2023-05-12 14:10:06
 Melão Amarelo- Unidade 1.85 Kg ," 1,85 KG ~ 1 UN  | 1,87 €/KG
"," 1,87 €/Kg ",2023-05-12 14:10:06
 Maçã Fuji Nacional - Embalagem 1.5 Kg ," 1.5 KG  | 1,69 €/KG
"," 2,53 € ",2023-05-12 14:10:06
 Batata Conservação Branca - Unidade 0.2 Kg ," 0,2 KG ~ 1 UN  | 1,36 €/KG
"," 1,36 €/Kg ",2023-05-12 14:10:06
 Framboesa - Embalagem 0.25 Kg ," 250 G  | 15,16 €/KG
"," 3,79 € ",2023-05-12 14:10:06
 Dentes de Alho Seco em Copo Darlie - Embalagem 0.13 Kg ," 130 G  | 10,69 €/KG
"," 1,39 € ",2023-05-12 14:10:06
 Aipo Cortado - Embalagem 0.5 Kg ," 500 G  | 3,38 €/KG
"," 1,69 € ",2023-05-12 14:10:06
 Kiwi Cal. 27/30 - Unidade 0.12 Kg ," 0,12 KG ~ 1 UN  | 3,15 €/KG
"," 3,15 €/Kg ",2023-05-12 14:10:06
 Alecrim Embalado ," 20 G  | 84,50 €/KG
"," 1,69 € ",2023-05-12 14:10:06
 Espargos Verdes - Embalagem 0.25 Kg ," 250 G  | 13,16 €/KG
"," 3,29 € ",2023-05-12 14:10:06
 Couve Lombarda - Unidade 1.1 Kg ," 1,1 KG ~ 1 UN  | 1,69 €/KG
"," 1,69 €/Kg ",2023-05-12 14:10:06
 Uva Red Globe - Unidade 1 Kg ," 1 KG ~ 1 UN  | 3,99 €/KG
"," 3,99 €/Kg ",2023-05-12 14:10:06
 Uva Branca Sem Grainha Sweeta - Embalagem 0.4 Kg ," 400 G  | 7,48 €/KG
"," 2,99 € ",2023-05-12 14:10:06
 Bimi - Embalagem 0.2 Kg ," 200 G  | 11,95 €/KG
"," 2,39 € ",2023-05-12 14:10:06
 Salada Camponesa Pingo Doce - Embalagem 0.25 Kg ," 250 G  | 5,56 €/KG
"," 1,39 € ",2023-05-12 14:10:06
 Panados de Frango - Unidade 0.1 Kg ," 0,1 KG ~ 1 UN  | 7,59 €/KG
"," 7,59 €/Kg ",2023-05-12 15:09:13
 Rolo de Carne de Porco Queijo e Bacon - Unidade 1.05 Kg ," 1,05 KG ~ 1 UN  | 7,49 €/KG
"," 7,49 €/Kg ",2023-05-12 15:09:13
 Costeleta de Borrego - Unidade 0.1 Kg ," 0,1 KG ~ 1 UN  | 14,98 €/KG
"," 14,98 €/Kg ",2023-05-12 15:09:13
 Desfiado de Pato Quinta da Marinha ," 600 G  | 16,65 €/KG
"," 9,99 € ",2023-05-12 15:09:13
 Almôndegas de Carne de Aves Lusiaves - Embalagem 0.4 Kg ," 400 G  | 6,73 €/KG
"," 2,69 € ",2023-05-12 15:09:13
 Espetadas de Peru com Ananás - Embalagem 0.65 Kg ," 650 G  | 7,06 €/KG
"," 4,59 € ",2023-05-12 15:09:13
 Espetadas de Peru - Unidade 0.15 Kg ," 0,15 KG ~ 1 UN  | 6,99 €/KG
"," 6,99 €/Kg ",2023-05-12 15:09:13
 Hambúrguer de Peru Nutriaves - Embalagem 0.46 Kg ," 460 G  | 7,15 €/KG
"," 3,29 € ",2023-05-12 15:09:13
 Carne picada de Peru Nutriaves - Embalagem 0.46 Kg ," 460 G  | 7,15 €/KG
"," 3,29 € ",2023-05-12 15:09:13
 Bifes de Peru Panados Nutriaves - Embalagem 0.4 Kg ," 400 G  | 11,23 €/KG
"," 4,49 € ",2023-05-12 15:09:13
 Bifes de Frango Panados - Embalagem 0.4 Kg ," 400 G  | 11,23 €/KG
"," 4,49 € ",2023-05-12 15:09:13
 Almôndegas de Peru Nutriaves - Embalagem 0.46 Kg ," 460 G  | 6,28 €/KG
"," 2,89 € ",2023-05-12 15:09:13
 Preparado de Carne de Aves Lusiaves - Embalagem 0.4 Kg ," 400 G  | 6,23 €/KG
"," 2,49 € ",2023-05-12 15:09:13
 Hambúrguer de Frango Lusiaves - Embalagem 0.46 Kg ," 460 G  | 6,50 €/KG
"," 2,99 € ",2023-05-12 15:09:13
 Hambúrguer de Peru Lusiaves - Embalagem 0.46 Kg ," 460 G  | 7,59 €/KG
"," 3,49 € ",2023-05-12 15:09:13
 Codornizes - Unidade 0.16 Kg ," 160 G  | 7,44 €/KG
"," 1,19 € ",2023-05-12 15:09:13
 Hambúrgueres de Novilho Angus - Embalagem 0.4 Kg ," 4X100 G  | 13,47 €/KG
"," 5,39 € ",2023-05-12 15:09:13
 Carne Picada de Novilho Angus - Embalagem 0.4 Kg ," 400 G  | 13,47 €/KG
"," 5,39 € ",2023-05-12 15:09:13
 Almôndegas de Novilho Angus - Embalagem 0.4 Kg ," 400 G  | 13,47 €/KG
"," 5,39 € ",2023-05-12 15:09:13
 Salsicha de Aves Lusiaves - Embalagem 0.35 Kg ," 350 G  | 7,11 €/KG
"," 2,49 € ",2023-05-12 15:09:13
 Borrego Perna - Unidade 2.2 Kg ," 2,2 KG ~ 1 UN  | 9,99 €/KG
"," 9,99 €/Kg ",2023-05-12 15:09:13
 Borrego Cachaço - Unidade 0.54 Kg ," 0,54 KG ~ 1 UN  | 8,99 €/KG
"," 8,99 €/Kg ",2023-05-12 15:09:13
 Borrego Peito - Unidade 2 Kg ," 2 KG ~ 1 UN  | 9,99 €/KG
"," 9,99 €/Kg ",2023-05-12 15:09:13
 Espetadas de Porco - Unidade 0.15 Kg ," 0,15 KG ~ 1 UN  | 6,89 €/KG
"," 6,89 €/Kg ",2023-05-12 15:09:13
 Hambúrguer de Novilho Angus - Embalagem 0.3 Kg ," 2X150 G  | 13,30 €/KG
"," 3,99 € ",2023-05-12 15:09:13
 Rolo de Carne de Porco Misto - Unidade 1 Kg ," 1 KG ~ 1 UN  | 7,99 €/KG
"," 7,99 €/Kg ",2023-05-12 15:09:13
 Panados de Porco - Unidade 0.11 Kg ," 0,11 KG ~ 1 UN  | 8,49 €/KG
"," 8,49 €/Kg ",2023-05-12 15:09:13
 Rolo de Carne de Vitelão Misto - Unidade 1.15 Kg ," 1,15 KG ~ 1 UN  | 9,99 €/KG
"," 9,99 €/Kg ",2023-05-12 15:09:13
 Rolo de Carne Bovino com Queijo e Fiambre - Embalagem 0.6 Kg ," 600 G  | 9,15 €/KG
"," 5,49 € ",2023-05-12 15:09:13
 Ossos da Espinha de Porco - Unidade 1 Kg ," 1 KG ~ 1 UN  | 1,31 €/KG
"," 1,31 €/Kg ",2023-05-12 15:09:13
 Tiras de Entremeada de Porco com Entrecosto para Assar - Unidade 0.2 Kg ," 0,2 KG ~ 1 UN  | 4,80 €/KG
"," 4,80 €/Kg ",2023-05-12 15:09:13
 Entrecosto de Porco para Grelhar - Unidade 1.6 Kg ," 1,6 KG ~ 1 UN  | 5,93 €/KG
"," 5,93 €/Kg ",2023-05-12 15:09:13
 Chispe de Porco ," 1 KG ~ 1 UN  | 3,10 €/KG
"," 3,10 €/Kg ",2023-05-12 15:09:13
 Perna de Frango com Costa - Unidade 0.45 Kg ," 0,45 KG ~ 1 UN  | 2,82 €/KG
"," 2,82 €/Kg ",2023-05-12 15:09:13
 Frango do Campo com Miúdos - Unidade 2.25 Kg ," 2,25 KG ~ 1 UN  | 3,29 €/KG
"," 3,29 €/Kg ",2023-05-12 15:09:13
 Lombo de Porco - Unidade 2 Kg ," 2 KG ~ 1 UN  | 4,99 €/KG
"," 4,99 €/Kg ",2023-05-12 15:09:13
 Naco para Pedra de Vitela e Vitelão - Unidade 0.25 Kg ," 0,25 KG ~ 1 UN  | 11,78 €/KG
"," 11,78 €/Kg ",2023-05-12 15:09:13
 Vitelão para Fondue - Unidade 0.5 Kg ," 0,5 KG ~ 1 UN  | 11,78 €/KG
"," 11,78 €/Kg ",2023-05-12 15:09:13
 Bife da Vazia de Bovino da América do Sul - Embalagem 0.2 Kg ," 200 G  | 28,25 €/KG
"," 5,65 € ",2023-05-12 15:09:13
 Lombo de Bovino Pequeno Corte ," 450 G  | 18,84 €/KG
"," 8,48 € ",2023-05-12 15:09:13
 Vitelão Bife da Vazia - Unidade 0.2 Kg ," 0,2 KG ~ 1 UN  | 14,14 €/KG
"," 14,14 €/Kg ",2023-05-12 15:09:13
 Frango Inteiro - Unidade 1.6 Kg ," 1,6 KG ~ 1 UN  | 2,34 €/KG
"," 2,34 €/Kg ",2023-05-12 15:09:13
 Pato sem Miúdos Metades Pingo Doce - Embalagem 1.13 Kg ," 1,13 KG ~ 1 UN  | 4,98 €/KG
"," 4,98 €/Kg ",2023-05-12 15:09:13
 Pato com Miúdos Pingo Doce - Embalagem 2.1 Kg ," 2,1 KG ~ 1 UN  | 4,48 €/KG
"," 4,48 €/Kg ",2023-05-12 15:09:13
 Frango do Campo com Miúdos Pingo Doce - Unidade 2.36 Kg ," 2,36 KG ~ 1 UN  | 3,29 €/KG
"," 3,29 €/Kg ",2023-05-12 15:09:13
 Frango de Churrasco Pingo Doce - Embalagem 1.1 Kg ," 1,1 KG ~ 1 UN  | 3,29 €/KG
"," 3,29 €/Kg ",2023-05-12 15:09:13
 Peito de Frango do Campo Pingo Doce - Embalagem 0.6 Kg ," 0,6 KG ~ 1 UN  | 7,82 €/KG
"," 7,82 €/Kg ",2023-05-12 15:09:13
 Lagartos de Porco Preto - Embalagem 0.38 Kg ," 0,38 KG ~ 1 UN  | 14,61 €/KG
"," 14,61 €/Kg ",2023-05-12 15:09:13
 Asas de Frango Pingo Doce - Embalagem 0.53 Kg ," 0,53 KG ~ 1 UN  | 2,82 €/KG
"," 2,82 €/Kg ",2023-05-12 15:09:13
 Bife de Frango Pingo Doce - Embalagem 0.55 Kg ," 0,55 KG ~ 1 UN  | 6,59 €/KG
"," 6,59 €/Kg ",2023-05-12 15:09:13
 Figado de Frango Pingo Doce - Embalagem 0.575 Kg ," 0,58 KG ~ 1 UN  | 2,16 €/KG
"," 2,16 €/Kg ",2023-05-12 15:09:13
 Frango Fresco com Miúdos em Vácuo Pingo Doce - Embalagem 1.4 Kg ," 1,4 KG ~ 1 UN  | 2,82 €/KG
"," 2,82 €/Kg ",2023-05-12 15:09:13
 Bife de Frango do Campo Pingo Doce - Embalagem 0.45 Kg ," 0,45 KG ~ 1 UN  | 7,82 €/KG
"," 7,82 €/Kg ",2023-05-12 15:09:13
 Canjinha de Frango do Campo Pingo Doce - Embalagem 0.7 Kg ," 0,7 KG ~ 1 UN  | 5,92 €/KG
"," 5,92 €/Kg ",2023-05-12 15:09:13
 Peito de Frango Pingo Doce - Embalagem 0.6 Kg ," 0,6 KG ~ 1 UN  | 6,59 €/KG
"," 6,59 €/Kg ",2023-05-12 15:09:13
 Perninha de Frango Pingo Doce - Embalagem 0.56 Kg ," 0,56 KG ~ 1 UN  | 5,46 €/KG
"," 5,46 €/Kg ",2023-05-12 15:09:13
 Espetadas de Peru ATP Pingo Doce - Embalagem 0.62 Kg ," 0,62 KG ~ 1 UN  | 7,49 €/KG
"," 7,49 €/Kg ",2023-05-12 15:09:13
 Entrecôte de Novilho Angus - Embalagem 0.27 Kg ," 0,27 KG ~ 1 UN  | 22,16 €/KG
"," 22,16 €/Kg ",2023-05-12 15:09:13
 Bife Redondo do Vitelão - Embalagem 0.58 Kg ," 0,58 KG ~ 1 UN  | 11,30 €/KG
"," 11,30 €/Kg ",2023-05-12 15:09:13
 Carne Picada de Vitelão - Embalagem 0.57 Kg ," 0,57 KG ~ 1 UN  | 9,99 €/KG
"," 9,99 €/Kg ",2023-05-12 15:09:13
 Bifanas de Porco Preto - Embalagem 0.27 Kg ," 0,27 KG ~ 1 UN  | 11,31 €/KG
"," 11,31 €/Kg ",2023-05-12 15:09:13
 Bife de Alcatra de Novilho Angus - Unidade 0.3 Kg ," 0,3 KG ~ 1 UN  | 16,50 €/KG
"," 16,50 €/Kg ",2023-05-12 15:09:13
 Hambúrguer de Vitelão - Embalagem 0.6 Kg ," 0,6 KG ~ 1 UN  | 9,99 €/KG
"," 9,99 €/Kg ",2023-05-12 15:09:13
 Bife do Lombo de Novilho Angus - Embalagem 0.26 Kg ," 0,26 KG ~ 1 UN  | 31,12 €/KG
"," 31,12 €/Kg ",2023-05-12 15:09:13
 Costeleta de Lombo de Porco - Unidade 0.15 Kg ," 0,15 KG ~ 1 UN  | 4,89 €/KG
"," 4,89 €/Kg ",2023-05-12 15:09:13
 Costeleta do Cachaço de Porco - Unidade 0.16 Kg ," 0,16 KG ~ 1 UN  | 4,89 €/KG
"," 4,89 €/Kg ",2023-05-12 15:09:13
 Picanha de Bovino Fatiada Gourmet ," 450 G  | 17,78 €/KG
"," 8,00 € ",2023-05-12 15:09:13
 Lombinhos de Porco em Vácuo - Unidade 0.55 Kg ," 0,55 KG ~ 1 UN  | 7,06 €/KG
"," 7,06 €/Kg ",2023-05-12 15:09:13
 Tiras de Entrecosto de Porco - Unidade 0.9 Kg ," 0,9 KG ~ 1 UN  | 6,87 €/KG
"," 6,87 €/Kg ",2023-05-12 15:09:13
 Picanha Fatiada da América do Sul - Embalagem 0.2 Kg ," 200 G  | 25,85 €/KG
"," 5,17 € ",2023-05-12 15:09:13
 Picanha de Novilho Angus - Embalagem 0.29 Kg ," 0,29 KG ~ 1 UN  | 18,85 €/KG
"," 18,85 €/Kg ",2023-05-12 15:09:13
 Bife de Novilho do Redondo Angus ATP - Embalagem 0.43 Kg ," 0,43 KG ~ 1 UN  | 15,55 €/KG
"," 15,55 €/Kg ",2023-05-12 15:09:13
 Bife da Vazia de Novilho Angus - Embalagem 0.24 Kg ," 0,24 KG ~ 1 UN  | 21,68 €/KG
"," 21,68 €/Kg ",2023-05-12 15:09:13
 Perninhas de Frango do Campo Pingo Doce - Embalagem 0.51 Kg ," 0,51 KG ~ 1 UN  | 7,53 €/KG
"," 7,53 €/Kg ",2023-05-12 15:09:13
 Bife de Peru ATP Pingo Doce - Embalagem 0.56 Kg ," 0,56 KG ~ 1 UN  | 7,06 €/KG
"," 7,06 €/Kg ",2023-05-12 15:09:13
 Perna de Frango Pingo Doce - Embalagem 0.56 Kg ," 0,56 KG ~ 1 UN  | 4,70 €/KG
"," 4,70 €/Kg ",2023-05-12 15:09:13
 Coxas de Frango Pingo Doce - Embalagem 0.55 Kg ," 0,55 KG ~ 1 UN  | 5,36 €/KG
"," 5,36 €/Kg ",2023-05-12 15:09:13
