,Time scraped,Category,Name,Amount,Units,List_Price,Price_per_unit_of_measure,Currency
244,2023-05-12 18:26:22,mercearia, Bolachas Princesa Original Artiach - 4 un ,0.12,KG,1.89,15.75,€
245,2023-05-12 18:26:22,mercearia, Bolachas Maria Dourada Pingo Doce - 4 un ,0.8,KG,1.99,2.49,€
246,2023-05-12 18:26:22,mercearia, Snack de Ervilhas Queijo e Aneto Snatt's ,0.095,KG,1.59,1.67,€
247,2023-05-12 18:26:22,mercearia, Mistura de Ervas Aromáticas para Carnes Margão ,0.024,KG,3.29,137.08,€
248,2023-05-12 18:26:22,mercearia, Chocolate Preto 72% Pingo Doce ,0.2,KG,1.79,8.95,€
249,2023-05-12 18:26:22,mercearia, Tablete de Chocolate de Leite com Amêndoas Caramelizadas Pingo Doce ,0.2,KG,1.79,8.95,€
250,2023-05-12 18:26:22,mercearia, Bolachas Maria Pingo Doce - 4 un ,0.8,KG,1.89,2.36,€
251,2023-05-12 18:26:22,mercearia, Bolachas Torradas Pingo Doce - 4 un ,0.8,KG,1.79,2.24,€
252,2023-05-12 18:26:22,mercearia, Bolachas Tostadas Pingo Doce - 4 un ,0.8,KG,1.79,2.24,€
253,2023-05-12 18:26:22,mercearia, Tomate Triturado Pingo Doce ,0.5,KG,1.09,2.18,€
254,2023-05-12 18:26:22,mercearia, Bolachas Digestive Pingo Doce ,0.4,KG,1.25,3.13,€
255,2023-05-12 18:26:22,mercearia, Azeitonas Verdes com Pimentos Cantoliva ,0.3,KG,2.59,8.63,€
256,2023-05-12 18:26:22,mercearia, Azeitonas Mistas com Orégãos Cantoliva ,0.3,KG,1.79,5.97,€
257,2023-05-12 18:26:22,mercearia, Azeitonas Pretas Oxidadas Cantoliva ,0.5,KG,2.99,5.98,€
258,2023-05-12 18:26:22,mercearia, Azeitonas Mistas com Azeite Cantoliva ,0.3,KG,2.44,8.13,€
259,2023-05-12 18:26:22,mercearia, Barras de Chocolate Kinder ,4.0,UN,1.19,0.3,€
260,2023-05-12 18:26:22,mercearia, Vinha D'Alhos Quinta D'Avó ,0.2,KG,1.99,9.95,€
261,2023-05-12 18:26:22,mercearia, Vinagre de Vinho Tinto Pingo Doce ,0.5,L,0.49,0.98,€
262,2023-05-12 18:26:22,mercearia, Bolachas Palmiers Palmi Kids Du Bois - 2 un ,0.1,KG,1.14,11.4,€
263,2023-05-12 18:26:22,mercearia, Jindungo com Azeite Quinta D´Avó ,0.085,KG,3.59,42.24,€
264,2023-05-12 18:26:22,mercearia, Canela em Pau Pingo Doce ,0.03,KG,0.89,29.67,€
265,2023-05-12 18:26:22,mercearia, Filetes de Anchovas em Óleo Vegetal General ,0.04,KG,2.19,54.75,€
266,2023-05-12 18:26:22,mercearia, Molho Picante Tabasco ,0.06,L,3.19,53.17,€
267,2023-05-12 18:26:22,mercearia, Bolachas Crackers Azeite e Rosmaninho Du Bois de la Roche - 8 un ,0.2,KG,2.19,10.95,€
268,2023-05-12 18:26:22,mercearia, Palitos de Champanhe Boudoirs ,0.2,KG,2.44,12.2,€
269,2023-05-12 18:26:22,mercearia, Biscoito Folhado Feuilletine Du Bois De La Roche ,0.135,KG,1.79,13.26,€
270,2023-05-12 18:26:22,mercearia, Massa de Pimentão Quinta d'Avó ,0.2,KG,1.74,8.7,€
271,2023-05-12 18:26:22,mercearia, Massa Alho Quinta D'avó ,0.2,KG,2.09,10.45,€
272,2023-05-12 18:26:22,mercearia, Chocolate em Pó 50% Cacau Jerónimos ,0.125,KG,1.39,11.12,€
273,2023-05-12 18:26:22,mercearia, Piri-Piri Jerónimos ,0.18,L,1.65,9.17,€
274,2023-05-12 18:26:22,mercearia, Bolachas Crackers com Sal na Superfície Du Bois de la Roche - 20 un ,0.5,KG,3.29,6.58,€
275,2023-05-12 18:26:22,mercearia, Chocolate Sombrinhas Regina ,0.015,KG,0.74,49.33,€
276,2023-05-12 18:26:22,mercearia, Molho Piri Piri Preparado Timorense Quinta D´Avó ,0.2,KG,2.09,10.45,€
277,2023-05-12 18:26:22,mercearia, Batatas Fritas Palha Pála-Pála ,0.17,KG,1.99,11.71,€
278,2023-05-12 18:26:22,mercearia, Chocolate Pintarolas Tubo ,0.022,KG,0.69,31.36,€
279,2023-05-12 18:26:22,mercearia, Rebuçados Cara Choco Caramelo e Chocolate Lutti ,0.15,KG,2.69,17.93,€
280,2023-05-12 18:26:22,mercearia, Sombrinhas de Chocolate Peppa Pig Lacasa ,0.05,KG,2.69,53.8,€
281,2023-05-12 18:26:22,mercearia, Espargos Brancos Pingo Doce ,0.33,KG,1.99,6.03,€
282,2023-05-12 18:26:22,mercearia, Bolachas Fruits Espelta e Banana Leibniz ,0.1,KG,2.89,28.9,€
283,2023-05-12 18:26:22,mercearia, Batatas Fritas Rodelas Pála-Pála ,0.18,KG,1.99,11.06,€
284,2023-05-12 18:26:22,mercearia, Bolachas Choco Leibniz Chocolate Negro Bahlsen ,0.125,KG,2.49,19.92,€
285,2023-05-12 18:26:22,mercearia, Palmiers Maçã e Canela Du Bois de la Roche ,0.15,KG,1.49,9.93,€
286,2023-05-12 18:26:22,mercearia, Massa de Pimentão Quinta da Avó ,0.38,KG,2.69,7.08,€
287,2023-05-12 18:26:22,mercearia, Taças de Bolacha Tulipas Progelcone ,6.0,UN,2.29,0.38,€
288,2023-05-12 18:26:22,mercearia, Cones Bolacha Baunilha Progelcone ,10.0,UN,1.99,0.2,€
289,2023-05-12 18:26:22,mercearia, Bolachas Waffletten Dark Bahlsen ,0.1,KG,2.49,24.9,€
290,2023-05-12 18:26:22,mercearia, Piri Piri de Portugal Quinta D' Avó ,0.095,L,1.29,13.58,€
291,2023-05-12 18:26:22,mercearia, Bolachas de Amêndoa Anna's ,0.15,KG,2.74,18.27,€
292,2023-05-12 18:26:22,mercearia, Bolacha Laranja Thins Fin Anna's ,0.15,KG,2.74,18.27,€
293,2023-05-12 18:26:22,mercearia, Bolacha Cappuccino Thins Fin Anna's ,0.15,KG,2.74,18.27,€
294,2023-05-12 18:26:22,mercearia, Bolacha Gengibre Thins Fin Anna's ,0.15,KG,2.74,18.27,€
295,2023-05-12 18:26:22,mercearia, Piri Piri Extra Forte Quinta D' Avó ,0.09,KG,1.29,14.33,€
296,2023-05-12 18:26:22,mercearia, Tempero para Carne de Porco Quinta D'Avó ,0.2,KG,1.89,9.45,€
297,2023-05-12 18:26:22,mercearia, Palmiers Folhados Caramelizados Du Bois de La Roche ,0.15,KG,1.49,9.93,€
298,2023-05-12 18:26:22,mercearia, Base para Panquecas Pangudi ,0.2,KG,2.69,13.45,€
299,2023-05-12 18:26:22,mercearia, Bolachas Zoo Original Leibniz ,0.125,KG,2.09,16.72,€
300,2023-05-12 18:26:22,mercearia, Bolachas Fruits Espelta e Maçã Leibniz ,0.1,KG,2.89,28.9,€
301,2023-05-12 18:26:22,mercearia, Bolachas de Chocolate e Caramelo Mars ,0.162,KG,3.89,24.01,€
302,2023-05-12 18:26:22,mercearia, Bolachas de Chocolate Recheadas Cards Kinder ,0.128,KG,2.64,20.63,€
303,2023-05-12 18:26:22,mercearia, Bolachas Crackers com Arroz Tufado Du Bois de la Roche - 8 un ,0.24,KG,2.74,11.42,€
304,2023-05-12 18:26:22,mercearia, Bolachas de Aveia Chocolate Negro e Laranja Nairn's ,0.2,KG,2.39,11.95,€
305,2023-05-12 18:26:22,mercearia, Drageias de Chocolate com Amendoim Original Conguitos ,0.09,KG,1.59,17.67,€
306,2023-05-12 18:26:22,mercearia, Chocolate Crunchie Cadbury ,0.04,KG,1.05,26.25,€
307,2023-05-12 18:26:22,mercearia, Bolachas Cobertura de Chocolate Leibniz Bahlsen ,0.125,KG,2.49,19.92,€
308,2023-05-12 18:26:22,mercearia, Bolachas Recheadas Deloba Bahlsen ,0.1,KG,2.09,20.9,€
309,2023-05-12 18:26:22,mercearia, Chocolate White Bueno Kinder ,0.039,KG,1.15,29.49,€
310,2023-05-12 18:26:22,mercearia, Aperitivo Brezel Saltlets Mini Lorenz ,0.15,KG,2.49,16.6,€
311,2023-05-12 18:26:22,mercearia, Chocolate Fruit & Nuts Cadbury ,0.049,KG,1.05,21.43,€
312,2023-05-12 18:26:22,mercearia, Chocolate Dairymilk Cadbury ,0.045,KG,1.05,23.33,€
313,2023-05-12 18:26:22,mercearia, Açúcar Branco com Stevia Pastelaria Sidul ,0.5,KG,2.07,4.14,€
314,2023-05-12 18:26:22,mercearia, Tortilla Chips Sabor Barbecue Mister Free'd ,0.135,KG,2.49,18.44,€
315,2023-05-12 18:26:22,mercearia, Barras de Cereais e Amêndoa Chocolate Sal Marinho Croffee ,3.0,UN,2.69,0.9,€
316,2023-05-12 18:26:22,mercearia, Barras de Cereais e Caramelo Salgado Croffee ,5.0,UN,2.69,0.54,€
317,2023-05-12 18:26:22,mercearia, Açúcar Mascavado Saquetas Sidul ,0.6,KG,3.59,5.98,€
318,2023-05-12 18:26:22,mercearia, Bolo de Chocolate Délice Kinder - 4 un ,4.0,UN,2.49,0.62,€
319,2023-05-12 18:26:22,mercearia, Gomas Sortidas Interdoces ,0.2,KG,1.99,9.95,€
320,2023-05-12 18:26:22,mercearia, Barra de Amendoins e Avelãs Pingo Doce ,0.035,KG,0.69,19.71,€
321,2023-05-12 18:26:22,mercearia, Chocolate e Caramelo Cadbury ,0.045,KG,1.05,23.33,€
322,2023-05-12 18:26:22,mercearia, Açúcar Demerara Saquetas RAR ,0.3,KG,2.19,7.3,€
323,2023-05-12 18:26:22,mercearia, Açúcar Branco Saquetas Sidul ,50.0,UN,1.58,0.03,€
324,2023-05-12 18:26:22,mercearia, Açúcar Mascavado Saquetas Sidul ,50.0,UN,1.95,0.04,€
325,2023-05-12 18:26:22,mercearia, Snack B-ready Nutella ,0.045,KG,1.19,26.44,€
326,2023-05-12 18:26:22,mercearia, Aperitivo Chips Hummus com Sal Eat Real ,0.135,KG,2.65,19.63,€
327,2023-05-12 18:26:22,mercearia, Barras de Frutos Secos com sementes de Sésamo e Mel Pingo Doce ,0.15,KG,1.99,13.27,€
328,2023-05-12 18:26:22,mercearia, Gomas Sortidas Ácidas Interdoces ,0.5,KG,4.44,8.88,€
329,2023-05-12 18:26:22,mercearia, Gomas Sortidas com Açúcar Interdoces ,0.5,KG,4.44,8.88,€
330,2023-05-12 18:26:22,mercearia, Snack de Coco Frubis ,0.02,KG,0.79,39.5,€
331,2023-05-12 18:26:22,mercearia, Chocolate Extra Noir Regina ,0.02,KG,0.69,34.5,€
332,2023-05-12 18:26:22,mercearia, Chocolate Go! Nutella ,0.052,KG,1.39,26.73,€
333,2023-05-12 18:26:22,mercearia, Mostarda com Mel Top Down Heinz ,0.22,KG,2.99,12.46,€
334,2023-05-12 18:26:22,mercearia, Chocolate Bueno Kinder ,0.043,KG,1.15,26.74,€
335,2023-05-12 18:26:22,mercearia, Batatas Fritas Palha Pingo Doce ,0.2,KG,1.09,5.45,€
336,2023-05-12 18:26:22,mercearia, Açúcar Amarelo RAR ,1.0,KG,1.89,1.89,€
337,2023-05-12 18:26:22,mercearia, Batatas Fritas Receita Rústica Pingo Doce ,0.15,KG,0.99,6.6,€
338,2023-05-12 18:26:22,mercearia, Infusão Detox Ahmad ,20.0,UN,3.49,0.17,€
339,2023-05-12 18:26:22,mercearia, Infusão Limão e Gengibre Ahmad ,20.0,UN,3.49,0.17,€
340,2023-05-12 18:26:22,mercearia, Chá Branco Bio Cupper ,20.0,UN,3.99,0.2,€
341,2023-05-12 18:26:22,mercearia, Infusão de Camomila Bio Cupper ,20.0,UN,2.69,0.13,€
342,2023-05-12 18:26:22,mercearia, Infusão de Limão e Gengibre Bio Cupper ,20.0,UN,3.74,0.19,€
343,2023-05-12 18:26:22,mercearia, Infusão Depur Bio Cupper ,20.0,UN,3.84,0.19,€
344,2023-05-12 18:26:22,mercearia, Chá Early Grey Bio Cupper ,20.0,UN,3.99,0.2,€
345,2023-05-12 18:26:22,mercearia, Chá English Breakfast Bio Cupper ,20.0,UN,3.99,0.2,€
346,2023-05-12 18:26:22,mercearia, Café Solúvel em Saquetas Delta ,10.0,UN,1.29,0.13,€
347,2023-05-12 18:26:22,mercearia, Infusão Cidreira Pingo Doce ,25.0,UN,0.95,0.04,€
348,2023-05-12 18:26:22,mercearia, Infusão Camomila Pingo Doce ,25.0,UN,0.79,0.03,€
349,2023-05-12 18:26:22,mercearia, Chá Verde Gorrena ,20.0,UN,1.99,0.1,€
350,2023-05-12 18:26:22,mercearia, Tomate Triturado Pingo Doce ,0.39,KG,0.69,1.77,€
351,2023-05-12 18:26:22,mercearia, Filtros para Café Nº4 Silvex ,100.0,UN,3.39,0.03,€
352,2023-05-12 18:26:22,mercearia, Tremoços em Frasco Pingo Doce ,0.35,KG,0.99,2.83,€
353,2023-05-12 18:26:22,mercearia, Filtros para Café Nº2 Silvex ,100.0,UN,3.39,0.03,€
354,2023-05-12 18:26:22,mercearia, Gressinos Finos e Crocantes Pingo Doce ,0.25,KG,1.59,6.36,€
355,2023-05-12 18:26:22,mercearia, Gomas Spaghetti Morango Haribo ,0.075,KG,1.29,17.2,€
356,2023-05-12 18:26:22,mercearia, Mostarda Top Down Pingo Doce ,0.2,KG,0.99,4.95,€
357,2023-05-12 18:26:22,mercearia, Gomas Sortidas Funky Mix Haribo ,0.1,KG,1.29,12.9,€
358,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Branco Lindor Lindt ,0.1,KG,2.99,29.9,€
359,2023-05-12 18:26:22,mercearia, Gomas Ositos de Oro Haribo ,0.075,KG,1.09,14.53,€
360,2023-05-12 18:26:22,mercearia, Mousse de Pato com Ervas Finas Pingo Doce ,0.08,KG,1.39,17.38,€
361,2023-05-12 18:26:22,mercearia, Gomas Favoritos Red Pica com Açúcar Haribo ,0.09,KG,1.29,14.33,€
362,2023-05-12 18:26:22,mercearia, Gomas Sortidas Starmix Haribo ,0.09,KG,1.29,14.33,€
363,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Branco Pingo Doce ,0.1,KG,0.79,7.9,€
364,2023-05-12 18:26:22,mercearia, Mix Especiarias para Carnes Pingo Doce ,0.02,KG,1.19,59.5,€
365,2023-05-12 18:26:22,mercearia, Molho de Soja Pingo Doce ,0.2,L,0.99,4.95,€
366,2023-05-12 18:26:22,mercearia, Bolachas Línguas de Gato Pingo Doce ,0.2,KG,0.79,3.95,€
367,2023-05-12 18:26:22,mercearia, Gengibre Moído Pingo Doce ,0.026,KG,0.99,38.08,€
368,2023-05-12 18:26:22,mercearia, Gomas Mega Roulette Haribo ,0.045,KG,1.14,25.33,€
369,2023-05-12 18:26:22,mercearia, Sopa Rabo de Boi Pingo Doce ,0.074,KG,0.89,12.03,€
370,2023-05-12 18:26:22,mercearia, Puré de Maçã e Pêra Pom´bel ,0.4,KG,2.59,6.48,€
371,2023-05-12 18:26:22,mercearia, Puré de Maçã Pom´bel ,0.4,KG,2.59,6.48,€
372,2023-05-12 18:26:22,mercearia, Puré de Maçã e Manga Pom´bel ,0.4,KG,2.59,6.48,€
373,2023-05-12 18:26:22,mercearia, Puré de Maçã Morango e Banana Pom´bel ,0.4,KG,2.59,6.48,€
374,2023-05-12 18:26:22,mercearia, Açúcar Branco Saquetas RAR ,100.0,UN,1.25,0.01,€
375,2023-05-12 18:26:22,mercearia, Adoçante Edulcor ,1200.0,UN,2.19,0.0,€
376,2023-05-12 18:26:22,mercearia, Caramelos Fruta Mentos ,0.038,KG,0.69,18.16,€
377,2023-05-12 18:26:22,mercearia, Molho de Vinagrete com Vinagre Balsâmico e Mel Pingo Doce ,0.245,L,1.39,5.67,€
378,2023-05-12 18:26:22,mercearia, Polpa de Tomate Pingo Doce ,1.0,L,1.79,1.79,€
379,2023-05-12 18:26:22,mercearia, Batatas Fritas em Azeite Pingo Doce ,0.15,KG,1.19,7.93,€
380,2023-05-12 18:26:22,mercearia, Tempero no Forno Alho e Cebola Pingo Doce ,0.036,KG,0.99,27.5,€
381,2023-05-12 18:26:22,mercearia, Pêssego em Calda Tripack Pingo Doce ,0.6,KG,2.35,3.92,€
382,2023-05-12 18:26:22,mercearia, Café Moído Vietname Pingo Doce ,0.2,KG,1.99,9.95,€
383,2023-05-12 18:26:22,mercearia, Tempero no Forno Ervas Aromáticas Pingo Doce ,0.034,KG,0.99,29.12,€
384,2023-05-12 18:26:22,mercearia, Drageias Fruits Skittles ,0.038,KG,0.99,26.05,€
385,2023-05-12 18:26:22,mercearia, Tostas com Passas Pingo Doce ,0.15,KG,1.59,10.6,€
386,2023-05-12 18:26:22,mercearia, Atum Posta Pimenta da Terra e Ervas Finas Bom Petisco ,0.12,KG,2.09,17.42,€
387,2023-05-12 18:26:22,mercearia, Atum Posta em Azeite Virgem Extra e Orégãos Bom Petisco. ,0.12,KG,2.09,17.42,€
388,2023-05-12 18:26:22,mercearia, Creme de Marisco Pingo Doce ,0.072,KG,0.89,12.36,€
389,2023-05-12 18:26:22,mercearia, Cogumelos Inteiros Pingo Doce ,0.555,KG,2.59,4.71,€
390,2023-05-12 18:26:22,mercearia, Bolachas Argolinhas de Chocolate Negro Pingo Doce ,0.15,KG,0.79,5.27,€
391,2023-05-12 18:26:22,mercearia, Bolachas Argolinhas de Chocolate Branco Pingo Doce ,0.15,KG,0.79,5.27,€
392,2023-05-12 18:26:22,mercearia, Bolachas Argolinhas de Chocolate de Leite Pingo Doce ,0.15,KG,0.79,5.27,€
393,2023-05-12 18:26:22,mercearia, Leite Condensado Pingo Doce ,0.397,KG,1.29,3.25,€
394,2023-05-12 18:26:22,mercearia, Feijão Frade Pingo Doce ,0.42,KG,0.84,2.0,€
395,2023-05-12 18:26:22,mercearia, Feijão Manteiga Pingo Doce ,0.42,KG,0.84,2.0,€
396,2023-05-12 18:26:22,mercearia, Feijão Branco Pingo Doce ,0.42,KG,0.84,2.0,€
397,2023-05-12 18:26:22,mercearia, Feijão Encarnado Pingo Doce ,0.42,KG,0.84,2.0,€
398,2023-05-12 18:26:22,mercearia, Feijão Frade Pingo Doce ,0.82,KG,1.19,1.45,€
399,2023-05-12 18:26:22,mercearia, Feijão Manteiga Pingo Doce ,0.82,KG,1.19,1.45,€
400,2023-05-12 18:26:22,mercearia, Feijão Branco Pingo Doce ,0.82,KG,1.19,1.45,€
401,2023-05-12 18:26:22,mercearia, Feijão Encarnado Pingo Doce ,0.82,KG,1.19,1.45,€
402,2023-05-12 18:26:22,mercearia, Canela Moída Bio Margão ,0.027,KG,4.29,158.89,€
403,2023-05-12 18:26:22,mercearia, Macedónia Jerónimos ,0.345,KG,1.49,4.32,€
404,2023-05-12 18:26:22,mercearia, Bolacha de Aveia Coco & Chia Nairn's ,0.2,KG,2.39,11.95,€
405,2023-05-12 18:26:22,mercearia, Atum Caril Bom Petisco ,0.12,KG,2.09,17.42,€
406,2023-05-12 18:26:22,mercearia, Maionese com Manjericão Top Down Pingo Doce ,0.25,L,1.49,5.96,€
407,2023-05-12 18:26:22,mercearia, Tablete de Chocolate com Recheio de Caramelo Pingo Doce ,0.1,KG,1.09,10.9,€
408,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro com Recheio de Menta Pingo Doce ,0.096,KG,1.09,11.35,€
409,2023-05-12 18:26:22,mercearia, Maionese com Tomilho Baixo Teor de Sal Top Down Pingo Doce ,0.265,L,1.49,5.62,€
410,2023-05-12 18:26:22,mercearia, Bloco de Foie Gras de Pato Mi-Cuit Capdevila Senses ,0.04,KG,3.74,93.5,€
411,2023-05-12 18:26:22,mercearia, Feijão Manteiga Pingo Doce ,0.54,KG,0.89,1.65,€
412,2023-05-12 18:26:22,mercearia, Feijão Frade Pingo Doce ,0.54,KG,0.89,1.65,€
413,2023-05-12 18:26:22,mercearia, Feijão Encarnado Pingo Doce ,0.54,KG,0.89,1.65,€
414,2023-05-12 18:26:22,mercearia, Grão de Bico Cozido Pingo Doce ,0.54,KG,0.89,1.65,€
415,2023-05-12 18:26:22,mercearia, Feijão Branco Cozido Pingo Doce ,0.54,KG,0.89,1.65,€
416,2023-05-12 18:26:22,mercearia, Concentrado de Tomate Verdurini Mutti ,0.13,KG,1.99,15.31,€
417,2023-05-12 18:26:22,mercearia, Polpa Tomate com Manjericão Mutti ,0.4,KG,2.49,6.23,€
418,2023-05-12 18:26:22,mercearia, Polpa de Tomate Finamente Triturada com Alho Mutti ,0.4,KG,2.39,5.98,€
419,2023-05-12 18:26:22,mercearia, Passata de Tomate com Manjericão Fresco Mutti ,0.4,KG,2.39,5.98,€
420,2023-05-12 18:26:22,mercearia, Passata de Tomate Mutti ,0.4,KG,2.29,5.73,€
421,2023-05-12 18:26:22,mercearia, Tomate Cereja Mutti ,0.4,KG,2.29,5.73,€
422,2023-05-12 18:26:22,mercearia, Molho Aromatizado para Pizza Mutti ,0.4,KG,2.39,5.98,€
423,2023-05-12 18:26:22,mercearia, Tomate Pelado Biológico Mutti ,0.4,KG,2.59,6.48,€
424,2023-05-12 18:26:22,mercearia, Polpa de Tomate Pedaços Bio Mutti ,0.4,KG,2.59,6.48,€
425,2023-05-12 18:26:22,mercearia, Passata de Tomate Biológico Mutti ,0.56,KG,3.79,6.77,€
426,2023-05-12 18:26:22,mercearia, Patê de Pimenta Verde Capdevila ,0.055,KG,1.19,21.64,€
427,2023-05-12 18:26:22,mercearia, Patê de Pato com Porto Capdevila ,0.055,KG,1.19,21.64,€
428,2023-05-12 18:26:22,mercearia, Descafeinado Solúvel Pingo Doce ,10.0,UN,1.09,0.11,€
429,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Multifrutos com Cereais sem Glúten Pingo Doce ,0.09,KG,0.74,8.22,€
430,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Maçã Banana Pingo Doce ,0.09,KG,0.74,8.22,€
431,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Pêra Pingo Doce ,0.09,KG,0.74,8.22,€
432,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Multifrutos Pingo Doce ,0.09,KG,0.74,8.22,€
433,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Pêra Maçã Pingo Doce ,0.09,KG,0.74,8.22,€
434,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Maçã Manga Pêssego Pingo Doce ,0.09,KG,0.74,8.22,€
435,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Morango Pêssego Pingo Doce ,0.09,KG,0.74,8.22,€
436,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Maçã Banana Laranja Pingo Doce ,0.09,KG,0.74,8.22,€
437,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Maçã Pingo Doce ,0.09,KG,0.74,8.22,€
438,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Maçã Banana Laranja Bolacha Pingo Doce ,0.09,KG,0.74,8.22,€
439,2023-05-12 18:26:22,mercearia, Sal Iodado Marinho Pingo Doce ,1.0,KG,0.39,0.39,€
440,2023-05-12 18:26:22,mercearia, Cravinho Pingo Doce ,0.025,KG,1.14,45.6,€
441,2023-05-12 18:26:22,mercearia, Maionese Natura ,0.31,KG,2.99,9.65,€
442,2023-05-12 18:26:22,mercearia, Açúcar Branco Saquetas Sidul ,125.0,UN,1.99,0.02,€
443,2023-05-12 18:26:22,mercearia, Batatas Fritas Onduladas com Presunto Pingo Doce ,0.185,KG,1.36,7.35,€
444,2023-05-12 18:26:22,mercearia, Pimentos Vermelhos Pingo Doce ,0.65,KG,1.89,2.91,€
445,2023-05-12 18:26:22,mercearia, Pepino em Conserva Pingo Doce ,0.87,KG,1.89,2.17,€
446,2023-05-12 18:26:22,mercearia, Chocolate Beijos com Baunilha ,0.1,KG,1.14,11.4,€
447,2023-05-12 18:26:22,mercearia, Drops sem Açúcar Eucalipto Mentolin ,0.115,KG,2.59,22.52,€
448,2023-05-12 18:26:22,mercearia, Batatas Fritas Onduladas com Sal Pingo Doce ,0.2,KG,1.29,6.45,€
449,2023-05-12 18:26:22,mercearia, Rebuçados Limão e Cidreira Mentolin ,0.115,KG,2.59,22.52,€
450,2023-05-12 18:26:22,mercearia, Rebuçados Bals Mel e Mentol Mentolin ,0.115,KG,2.59,22.52,€
451,2023-05-12 18:26:22,mercearia, Vinagre Balsâmico Pingo Doce ,0.25,L,1.25,5.0,€
452,2023-05-12 18:26:22,mercearia, Café Solúvel Roastery Dark Gold Nescafé ,0.095,KG,7.99,84.11,€
453,2023-05-12 18:26:22,mercearia, Café Solúvel Roastery Light Gold Nescafé ,0.095,KG,7.99,84.11,€
454,2023-05-12 18:26:22,mercearia, Ananás em Rodelas Pingo Doce ,0.825,KG,2.19,2.65,€
455,2023-05-12 18:26:22,mercearia, Rebuçados Cream Heller ,0.135,KG,2.49,18.44,€
456,2023-05-12 18:26:22,mercearia, Rebuçados de Café e Nata Heller ,0.135,KG,2.49,18.44,€
457,2023-05-12 18:26:22,mercearia, Gelatina Vegetal de Coco Condi ,0.18,KG,2.44,13.56,€
458,2023-05-12 18:26:22,mercearia, Noodles de Frango Pingo Doce ,0.085,KG,0.59,6.94,€
459,2023-05-12 18:26:22,mercearia, Adoçante em Comprimidos Pingo Doce ,300.0,UN,1.49,0.0,€
460,2023-05-12 18:26:22,mercearia, Cereais de Aveia Bio Cheerios ,0.33,KG,4.49,13.61,€
461,2023-05-12 18:26:22,mercearia, Salada de Fruta em Calda Pingo Doce ,0.84,KG,2.49,2.96,€
462,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Multifrutos com Aveia Pingo Doce ,0.09,KG,0.74,8.22,€
463,2023-05-12 18:26:22,mercearia, Bolachas de Chocolate de Leite Gerblé ,0.23,KG,2.79,12.13,€
464,2023-05-12 18:26:22,mercearia, Bolacjas de Sésamo Gerblé ,0.23,KG,2.79,12.13,€
465,2023-05-12 18:26:22,mercearia, Bolachas de Soja e Laranja Gerblé ,0.23,KG,2.79,12.13,€
466,2023-05-12 18:26:22,mercearia, Bolachas de Chocolate e Amêndoa Gerblé ,0.2,KG,2.79,13.95,€
467,2023-05-12 18:26:22,mercearia, Bolachas de Soja e Figo Gerblé ,0.27,KG,2.79,10.33,€
468,2023-05-12 18:26:22,mercearia, Chips de Quinoa Bio Gerblé ,0.07,KG,3.09,44.14,€
469,2023-05-12 18:26:22,mercearia, Chips de Lentilhas Bio Gerblé ,0.065,KG,3.09,47.54,€
470,2023-05-12 18:26:22,mercearia, Rebuçados Mini Mints Menta Halls ,0.0125,KG,1.29,103.2,€
471,2023-05-12 18:26:22,mercearia, Rebuçados de Cola + Cafeína Halls ,0.032,KG,0.94,29.37,€
472,2023-05-12 18:26:22,mercearia, Rebuçados Mini Mints Cítricos Halls ,0.0125,KG,1.29,107.5,€
473,2023-05-12 18:26:22,mercearia, Grão de Bico Pingo Doce ,0.82,KG,1.19,1.45,€
474,2023-05-12 18:26:22,mercearia, Feijão Preto Pingo Doce ,0.82,KG,1.19,1.45,€
475,2023-05-12 18:26:22,mercearia, Ovo de Chocolate Joy Kinder ,0.02,KG,1.45,72.5,€
476,2023-05-12 18:26:22,mercearia, Pastilha Elástica de Morango Super Gorila ,0.032,KG,0.64,20.0,€
477,2023-05-12 18:26:22,mercearia, Pastilha Elástica de Menta Super Gorila ,0.032,KG,0.64,20.0,€
478,2023-05-12 18:26:22,mercearia, Cereais Wild Nestlé Lion ,0.36,KG,4.49,12.47,€
479,2023-05-12 18:26:22,mercearia, Mostarda Top Down Paladin ,0.25,KG,1.99,7.96,€
480,2023-05-12 18:26:22,mercearia, Rebuçados Heller ,0.1,KG,1.14,11.4,€
